project_id,note_id,date,author,note_type,content,photos_attached,weather,temp_high,temp_low
PRJ-2018-052,25e16b09,2019-01-01,J. Martinez,Inspection Note,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: on track. RFIs pending: 4.",2,Cloudy,93,70
PRJ-2018-052,aa4cf99a,2019-01-02,J. Martinez,Inspection Note,Equipment startup for Boiler. Successful - all parameters normal. Punch list items: 3 minor items.,4,Cold,58,62
PRJ-2018-052,d01f40a6,01/03/2019,J. Martinez,Inspection Note,Working in Zone 3 - 76% complete this zone. Remaining: diffusers and connections.,4,Cold,90,47
PRJ-2018-052,5256679e,2019-01-04,K. Thompson,Safety Log,Coordination conflict encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Resolved on site with GC. Impact: 1 day delay.,4,Hot,94,42
PRJ-2018-052,df97b2a8,2019-01-10,R. Williams,Inspection Note,Access issue encountered: field conditions don't match drawings. Resolution: Resolved on site with GC. Impact: none.,3,Clear,93,73
PRJ-2018-052,7ee8ef67,2019-01-11,M. Chen,Safety Log,TAB contractor on site - balancing VAV system floor 2. Initial readings: flow low on 3 boxes. Adjustments: damper repositioning.,3,Cold,62,53
PRJ-2018-052,a68640e4,2019-01-14,J. Martinez,Safety Log,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Continued ductwork installation per plan.,5,Cold,60,71
PRJ-2018-052,601e27bf,1/15/19,K. Thompson,Coordination Note,Installed 166 pipe hangers on floor 2. Passed QC inspection. Inspections needed: none.,4,Hot,99,59
PRJ-2018-052,0f738dca,2019-01-16,J. Martinez,Safety Log,Coordination conflict encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Workaround implemented. Impact: schedule neutral.,1,Cloudy,68,66
PRJ-2018-052,75cf63c0,2019-01-21,J. Martinez,Safety Log,Equipment startup for Chiller. Successful - all parameters normal. Punch list items: damper actuator adjustment.,4,Cloudy,98,35
PRJ-2018-052,92fcae10,2019-01-22,R. Williams,Coordination Note,TAB contractor on site - balancing VAV system floor 2. Initial readings: static pressure high. Adjustments: sheave change AHU.,2,Rain,75,66
PRJ-2018-052,a227b6ba,2019-01-23,J. Martinez,Coordination Note,Equipment startup for Boiler. Delayed - controls not ready. Punch list items: 3 minor items.,0,Cloudy,70,51
PRJ-2018-052,342781a7,2019-01-24,R. Williams,Issue Log,Received delivery of insulation - 138 units. Matched PO. Staged at loading dock.,1,Hot,82,51
PRJ-2018-052,29fc32a6,2019-01-25,M. Chen,Daily Report,TAB contractor on site - balancing AHU-1 supply. Initial readings: static pressure high. Adjustments: none required.,4,Hot,84,55
PRJ-2018-052,be6f1789,2019-01-28,J. Martinez,Daily Report,Met with fire protection foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: HVAC to relocate diffuser 6 inches east,2,Clear,91,46
PRJ-2018-052,2047bc72,2019-01-31,R. Williams,Safety Log,Met with plumbing foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: FP to adjust sprinkler head locations,1,Cold,58,54
PRJ-2018-052,4ff37502,2019-02-01,R. Williams,Inspection Note,Working in mechanical room - 48% complete this zone. Remaining: diffusers and connections.,2,Rain,78,63
PRJ-2018-052,f637f973,2019-02-04,M. Chen,Inspection Note,Met with drywall foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: Awaiting revised drawings,0,Hot,83,43
PRJ-2018-052,d8871159,2/7/19,K. Thompson,Issue Log,Working in mechanical room - 46% complete this zone. Remaining: diffusers and connections.,0,Cold,73,51
PRJ-2018-052,5e52993c,2019-02-08,K. Thompson,Safety Log,Equipment startup for FCU bank west. Minor vibration issue - balancing tomorrow. Punch list items: sensor calibration.,2,Clear,79,71
PRJ-2018-052,c9fad1bd,02/11/2019,K. Thompson,Safety Log,Installed 38 VAV boxes on floor 1. Passed QC inspection. Inspections needed: pressure test Monday.,0,Cold,75,67
PRJ-2018-052,3793f809,2019-02-12,R. Williams,Inspection Note,"Crew arrived 0700. Weather: Hot, 95°F - heat protocol. 11 workers on site. Focus today: piping rough-in mechanical room. Ahead of plan.",4,Cloudy,71,71
PRJ-2018-052,61261a99,02/14/2019,J. Martinez,Inspection Note,Working in mechanical room - 73% complete this zone. Remaining: controls terminations.,5,Clear,72,59
PRJ-2018-052,10795d77,2019-02-15,M. Chen,Safety Log,Met with electrical foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,3,Cold,66,52
PRJ-2018-052,0010e535,2019-02-19,R. Williams,Inspection Note,Crew arrived 0600. Weather: Rain - indoor work only. 11 workers on site. Focus today: TAB work zones 1-4. Ahead of plan.,4,Clear,98,48
PRJ-2018-052,062da0f2,2019-02-20,K. Thompson,Inspection Note,Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Completed piping pressure test - passed.,5,Rain,92,64
PRJ-2018-052,ca9381a5,2019-02-21,R. Williams,Issue Log,Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Continued ductwork installation per plan.,2,Hot,83,40
PRJ-2018-052,61365e17,2019-02-25,M. Chen,Safety Log,Met with drywall foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: FP to adjust sprinkler head locations,2,Clear,59,62
PRJ-2018-052,76790fb1,2019-02-26,R. Williams,Coordination Note,TAB contractor on site - balancing exhaust system. Initial readings: CFM within 5% of design. Adjustments: none required.,5,Cold,85,46
PRJ-2018-052,4e01213b,02/27/2019,R. Williams,Coordination Note,TAB contractor on site - balancing AHU-1 supply. Initial readings: CFM within 5% of design. Adjustments: sheave change AHU.,1,Cold,71,45
PRJ-2018-052,4e68b826,2019-02-28,R. Williams,Coordination Note,"Crew arrived 0630. Weather: Cold, 35°F. 10 workers on site. Focus today: controls wiring. Behind schedule due to material delay.",4,Rain,62,43
PRJ-2018-052,eef27db6,2019-03-01,K. Thompson,Daily Report,Installed 132 LF of duct on floor 4. Minor punch items noted. Inspections needed: none.,2,Cold,81,37
PRJ-2018-052,9282f624,2019-03-05,K. Thompson,Inspection Note,Working in Zone 3 - 59% complete this zone. Remaining: final connections.,3,Rain,66,46
PRJ-2018-052,e71b4914,3/6/19,M. Chen,Issue Log,Received delivery of insulation - 154 units. All accounted for. Staged at floor 3 staging.,0,Hot,97,68
PRJ-2018-052,4f737cd8,2019-03-07,M. Chen,Inspection Note,Received delivery of insulation - 196 units. Matched PO. Staged at mechanical room.,1,Clear,93,42
PRJ-2018-052,9c9f6130,2019-03-08,J. Martinez,Coordination Note,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: on track. RFIs pending: 9.",0,Clear,63,50
PRJ-2018-052,26de130e,2019-03-12,M. Chen,Coordination Note,Safety meeting held at start of shift - topic: lockout/tagout. All PPE verified. Completed piping pressure test - passed.,3,Cloudy,71,66
PRJ-2018-052,5273c5da,2019-03-14,K. Thompson,Daily Report,Met with electrical foreman re: coordination. Resolved duct routing conflict. Action items: HVAC to relocate diffuser 6 inches east,0,Cloudy,77,57
PRJ-2018-052,f119d9ca,2019-03-15,M. Chen,Coordination Note,Safety meeting held at start of shift - topic: lockout/tagout. All PPE verified. Ran refrigerant lines to condensers.,1,Hot,57,55
PRJ-2018-052,b3d0b227,2019-03-19,J. Martinez,Daily Report,"Crew arrived 0630. Weather: Partly cloudy, 65°F. 5 workers on site. Focus today: startup AHU-2. Waiting on RFI response to proceed.",3,Clear,61,74
PRJ-2018-052,cf431199,2019-03-20,R. Williams,Issue Log,Working in basement - 63% complete this zone. Remaining: final connections.,0,Cold,67,41
PRJ-2018-052,36fbc773,2019-03-21,M. Chen,Inspection Note,Met with drywall foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: FP to adjust sprinkler head locations,2,Rain,98,55
PRJ-2018-052,0655d16b,2019-03-26,M. Chen,Coordination Note,Received delivery of sheet metal - 179 units. Matched PO. Staged at floor 3 staging.,5,Cloudy,55,71
PRJ-2018-052,ab5506ac,2019-03-27,M. Chen,Issue Log,Working in penthouse - 85% complete this zone. Remaining: final connections.,0,Hot,94,40
PRJ-2018-052,4fbd6bd6,2019-03-29,M. Chen,Daily Report,Working in mechanical room - 53% complete this zone. Remaining: controls terminations.,4,Cloudy,71,71
PRJ-2018-052,01ca63f6,2019-04-01,K. Thompson,Coordination Note,Received delivery of insulation - 145 units. Short 2 boxes - claim filed. Staged at mechanical room.,3,Rain,67,41
PRJ-2018-052,ef13aa2f,2019-04-03,R. Williams,Coordination Note,Met with electrical foreman re: coordination. Resolved duct routing conflict. Action items: Awaiting revised drawings,0,Cloudy,99,36
PRJ-2018-052,288ef420,2019-04-08,K. Thompson,Issue Log,Design discrepancy encountered: ceiling access restricted by other trade. Resolution: Resolved on site with GC. Impact: schedule neutral.,1,Hot,71,58
PRJ-2018-052,af160431,2019-04-12,K. Thompson,Inspection Note,Met with drywall foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,0,Hot,100,49
PRJ-2018-052,4094afde,2019-04-15,K. Thompson,Daily Report,Working in Zone 3 - 41% complete this zone. Remaining: insulation and startup.,2,Cloudy,62,50
PRJ-2018-052,7007de96,04/16/2019,K. Thompson,Inspection Note,"Crew arrived 0700. Weather: Hot, 95°F - heat protocol. 5 workers on site. Focus today: piping rough-in mechanical room. Behind schedule due to material delay.",1,Cloudy,83,50
PRJ-2018-052,6929f683,2019-04-18,R. Williams,Inspection Note,Received delivery of VAV boxes - 80 units. Matched PO. Staged at laydown area A.,1,Hot,57,46
PRJ-2018-052,c26a3dc1,2019-04-19,J. Martinez,Issue Log,Material issue encountered: ceiling access restricted by other trade. Resolution: Resolved on site with GC. Impact: schedule neutral.,3,Cold,63,63
PRJ-2018-052,884ab4af,2019-04-24,M. Chen,Issue Log,Met with plumbing foreman re: coordination. Scheduled joint walkthrough Friday. Action items: Awaiting revised drawings,3,Hot,70,75
PRJ-2018-052,97376d4c,04/25/2019,R. Williams,Issue Log,Material issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: RFI submitted. Impact: none.,1,Cold,97,73
PRJ-2018-052,f35ca318,2019-04-26,M. Chen,Daily Report,Received delivery of insulation - 171 units. Short 2 boxes - claim filed. Staged at loading dock.,1,Hot,95,38
PRJ-2018-052,0c1326e3,2019-04-29,J. Martinez,Safety Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: flow low on 3 boxes. Adjustments: sheave change AHU.,1,Hot,71,75
PRJ-2018-052,8d999f8c,2019-05-01,R. Williams,Coordination Note,Received delivery of sheet metal - 116 units. All accounted for. Staged at mechanical room.,4,Rain,70,58
PRJ-2018-052,8f85cf76,2019-05-02,R. Williams,Safety Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: CFM within 5% of design. Adjustments: VFD reprogramming.,0,Hot,93,35
PRJ-2018-052,bf7ff241,2019-05-06,J. Martinez,Safety Log,Design discrepancy encountered: ceiling access restricted by other trade. Resolution: Workaround implemented. Impact: none.,1,Cloudy,79,51
PRJ-2018-052,73a2ea21,2019-05-07,R. Williams,Issue Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: flow low on 3 boxes. Adjustments: none required.,1,Cold,72,37
PRJ-2018-052,897950db,05/13/2019,R. Williams,Inspection Note,Met with drywall foreman re: coordination. Resolved duct routing conflict. Action items: HVAC to relocate diffuser 6 inches east,2,Cloudy,83,63
PRJ-2018-052,fd7db7a3,2019-05-14,K. Thompson,Issue Log,Access issue encountered: ceiling access restricted by other trade. Resolution: Resolved on site with GC. Impact: schedule neutral.,4,Cloudy,92,46
PRJ-2018-052,2e359af8,2019-05-16,K. Thompson,Daily Report,Met with fire protection foreman re: coordination. Resolved duct routing conflict. Action items: Awaiting revised drawings,3,Cloudy,98,37
PRJ-2018-052,1a72039e,2019-05-17,R. Williams,Safety Log,Received delivery of RTU - 71 units. All accounted for. Staged at laydown area A.,0,Hot,80,41
PRJ-2018-052,ec1d58f7,2019-05-20,R. Williams,Coordination Note,"Crew arrived 0630. Weather: Clear, 72°F. 16 workers on site. Focus today: ductwork installation Floor 3. Coordination issues with electrical - resolved on site.",1,Cloudy,69,54
PRJ-2018-052,dee199f6,2019-05-23,M. Chen,Daily Report,Crew arrived 0630. Weather: Rain - indoor work only. 13 workers on site. Focus today: piping rough-in mechanical room. Waiting on RFI response to proceed.,1,Rain,61,68
PRJ-2018-052,68692fa4,2019-05-24,R. Williams,Inspection Note,"Crew arrived 0630. Weather: Partly cloudy, 65°F. 11 workers on site. Focus today: ductwork installation Floor 3. Ahead of plan.",3,Cloudy,89,36
PRJ-2018-052,d7c8e209,2019-05-29,R. Williams,Safety Log,Coordination conflict encountered: ceiling access restricted by other trade. Resolution: Resolved on site with GC. Impact: schedule neutral.,4,Hot,87,46
PRJ-2018-052,df503701,2019-06-04,R. Williams,Coordination Note,Installed 46 VAV boxes on floor 10. Passed QC inspection. Inspections needed: rough-in Friday.,3,Cold,71,36
PRJ-2018-052,14ad2cd2,2019-06-05,M. Chen,Daily Report,TAB contractor on site - balancing exhaust system. Initial readings: flow low on 3 boxes. Adjustments: VFD reprogramming.,4,Clear,86,51
PRJ-2018-052,c087e91f,2019-06-06,J. Martinez,Issue Log,Installed 126 LF of duct on floor 1. Minor punch items noted. Inspections needed: rough-in Friday.,3,Rain,74,71
PRJ-2018-052,df1419f1,6/7/19,J. Martinez,Safety Log,Equipment startup for Boiler. Minor vibration issue - balancing tomorrow. Punch list items: damper actuator adjustment.,5,Rain,85,39
PRJ-2018-052,51e3cd9d,2019-06-10,R. Williams,Daily Report,Installed 186 diffusers on floor 11. Minor punch items noted. Inspections needed: rough-in Friday.,2,Cloudy,73,59
PRJ-2018-052,9306bb27,2019-06-11,J. Martinez,Issue Log,"Crew arrived 0600. Weather: Clear, 72°F. 10 workers on site. Focus today: startup AHU-2. Good progress.",3,Cloudy,88,64
PRJ-2018-052,9aaa72c0,2019-06-13,J. Martinez,Safety Log,Crew arrived 0700. Weather: Rain - indoor work only. 9 workers on site. Focus today: startup AHU-2. Coordination issues with electrical - resolved on site.,1,Clear,100,39
PRJ-2018-052,b106c476,2019-06-14,M. Chen,Daily Report,Installed 127 VAV boxes on floor 11. Rework required grid C-4. Inspections needed: rough-in Friday.,1,Clear,65,57
PRJ-2018-052,6b232cde,2019-06-17,M. Chen,Safety Log,Received delivery of copper piping - 37 units. Short 2 boxes - claim filed. Staged at floor 3 staging.,3,Cold,84,53
PRJ-2018-052,d0ae7265,2019-06-18,R. Williams,Safety Log,Installed 93 pipe hangers on floor 7. Minor punch items noted. Inspections needed: pressure test Monday.,1,Hot,97,52
PRJ-2018-052,a16b37af,2019-06-19,R. Williams,Inspection Note,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: on track. RFIs pending: 12.",3,Rain,84,61
PRJ-2018-052,a71897ba,2019-06-20,M. Chen,Coordination Note,Installed 117 diffusers on floor 13. Rework required grid C-4. Inspections needed: none.,3,Clear,90,38
PRJ-2018-052,c7ae5a9d,2019-06-21,J. Martinez,Inspection Note,Equipment startup for FCU bank west. Minor vibration issue - balancing tomorrow. Punch list items: none.,0,Cold,85,44
PRJ-2018-052,45861c62,2019-06-24,M. Chen,Safety Log,Received delivery of insulation - 136 units. Matched PO. Staged at mechanical room.,4,Hot,58,42
PRJ-2018-052,ee416731,2019-06-26,K. Thompson,Safety Log,Met with plumbing foreman re: coordination. Scheduled joint walkthrough Friday. Action items: FP to adjust sprinkler head locations,0,Cloudy,81,45
PRJ-2018-052,b6ddf8db,2019-06-27,K. Thompson,Inspection Note,Received delivery of insulation - 196 units. All accounted for. Staged at mechanical room.,4,Clear,99,42
PRJ-2018-052,beeec1d5,2019-06-28,J. Martinez,Daily Report,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: 3 days behind. RFIs pending: 13.",2,Hot,84,46
PRJ-2018-052,7481c8e9,2019-07-02,R. Williams,Issue Log,Material issue encountered: wrong size fittings delivered. Resolution: Workaround implemented. Impact: 1 day delay.,4,Cloudy,66,39
PRJ-2018-052,e6dd0fed,2019-07-04,J. Martinez,Daily Report,Crew arrived 0600. Weather: Rain - indoor work only. 4 workers on site. Focus today: ductwork installation Floor 3. Good progress.,0,Hot,55,54
PRJ-2018-052,18fe59c5,2019-07-08,J. Martinez,Safety Log,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: 3 days behind. RFIs pending: 14.",5,Cold,63,48
PRJ-2019-113,cf06aeb1,2019-01-15,K. Thompson,Inspection Note,Met with drywall foreman re: coordination. Scheduled joint walkthrough Friday. Action items: FP to adjust sprinkler head locations,4,Clear,90,37
PRJ-2019-113,ca9f1168,2019-01-16,M. Chen,Inspection Note,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: ahead 2 days. RFIs pending: 9.",0,Cloudy,77,49
